,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
956,Queen Anne,47.6394805,-122.3607453,Trader Joe's,47.63655526870181,-122.35690696264973,Grocery Store
957,Queen Anne,47.6394805,-122.3607453,Massage Envy - Queen Anne,47.6372938,-122.3573096,Spa
958,Queen Anne,47.6394805,-122.3607453,Yogalife Queen Anne,47.63842195066046,-122.35657335170501,Yoga Studio
959,Queen Anne,47.6394805,-122.3607453,Menchie's Frozen Yogurt,47.63720743413265,-122.35711682632795,Frozen Yogurt Shop
960,Queen Anne,47.6394805,-122.3607453,Orrapin Thai,47.63845325921243,-122.35656641557125,Thai Restaurant
961,Queen Anne,47.6394805,-122.3607453,Paragon Restaurant & Bar,47.637982194655415,-122.35710917271784,Music Venue
962,Queen Anne,47.6394805,-122.3607453,Queen Anne Cafe,47.637817834681655,-122.35714044523688,American Restaurant
963,Queen Anne,47.6394805,-122.3607453,Flame,47.63772560945104,-122.35714720938213,Burger Joint
964,Queen Anne,47.6394805,-122.3607453,Salon Joseph,47.639634511764534,-122.36525774269496,Cosmetics Shop
965,Queen Anne,47.6394805,-122.3607453,Malena's Taco Shop,47.639634660924685,-122.36595650195822,Mexican Restaurant
966,North Queen Anne,47.6394805,-122.3607453,Storyville Coffee Company,47.63826801773996,-122.35684008457612,Coffee Shop
967,North Queen Anne,47.6394805,-122.3607453,Inspire Seattle - Queen Anne,47.63896983963645,-122.3570160549486,Gym / Fitness Center
968,North Queen Anne,47.6394805,-122.3607453,B&E Meats & Seafood,47.63968046901902,-122.35727402290574,Market
969,North Queen Anne,47.6394805,-122.3607453,Homegrown,47.63847232907291,-122.35704759128633,Sandwich Place
970,North Queen Anne,47.6394805,-122.3607453,Paper Source,47.63622026850187,-122.35691681516835,Paper / Office Supplies Store
971,North Queen Anne,47.6394805,-122.3607453,Elliott Bay Pizza Company,47.63769475906448,-122.35707034311,Pizza Place
972,North Queen Anne,47.6394805,-122.3607453,Eat Local,47.63974875017382,-122.3566927540522,Gourmet Shop
973,North Queen Anne,47.6394805,-122.3607453,Fountainhead Gallery,47.639555,-122.366111,Art Gallery
974,North Queen Anne,47.6394805,-122.3607453,Grappa,47.63844182164059,-122.35678580600771,Mediterranean Restaurant
975,North Queen Anne,47.6394805,-122.3607453,Ken's Market,47.639630361615254,-122.36456810023742,Grocery Store
976,North Queen Anne,47.6394805,-122.3607453,Big Howe,47.63569751139641,-122.36083243044827,Playground
977,North Queen Anne,47.6394805,-122.3607453,Zeeks Pizza,47.63651,-122.35727,Pizza Place
978,North Queen Anne,47.6394805,-122.3607453,Bartell Drugs,47.63689305358445,-122.35703034184759,Pharmacy
979,North Queen Anne,47.6394805,-122.3607453,Damask Tattoo,47.63862571620436,-122.35670193344144,Cosmetics Shop
980,North Queen Anne,47.6394805,-122.3607453,Rhinestone Rosie,47.637797,-122.365454,Jewelry Store
981,North Queen Anne,47.6394805,-122.3607453,Blue Highway Games,47.6385637877917,-122.35713315112461,Toy / Game Store
982,North Queen Anne,47.6394805,-122.3607453,S & L,47.639562150378694,-122.36477743016037,Bakery
983,North Queen Anne,47.6394805,-122.3607453,West Queen Anne Playfield,47.63564027611314,-122.3606648846323,Baseball Field
984,North Queen Anne,47.6394805,-122.3607453,Queen Anne Farmers Market,47.63706416359463,-122.35769168521229,Farmers Market
985,North Queen Anne,47.6394805,-122.3607453,Eden Hill,47.638697920609744,-122.35703352909903,Restaurant
986,North Queen Anne,47.6394805,-122.3607453,Bite Box,47.639493,-122.361345,Bistro
987,North Queen Anne,47.6394805,-122.3607453,Macrina Bakery,47.63950905848707,-122.36573873955246,Bakery
988,North Queen Anne,47.6394805,-122.3607453,Starbucks,47.63825,-122.357155,Coffee Shop
989,North Queen Anne,47.6394805,-122.3607453,Ying Thai Kitchen,47.63903687480554,-122.35682961681684,Thai Restaurant
990,North Queen Anne,47.6394805,-122.3607453,Evviva Woodfired Pizza,47.639293,-122.357176,Pizza Place
991,North Queen Anne,47.6394805,-122.3607453,Caffe Ladro,47.638644015700386,-122.35709004316855,Café
992,North Queen Anne,47.6394805,-122.3607453,Five Hooks Fish Grill,47.639523760575955,-122.35673141244357,Seafood Restaurant
993,North Queen Anne,47.6394805,-122.3607453,Mezcaleria Oaxaca,47.63789916194294,-122.35722965903267,Mexican Restaurant
994,North Queen Anne,47.6394805,-122.3607453,Bounty Kitchen,47.638345548668646,-122.35669142088564,Restaurant
995,North Queen Anne,47.6394805,-122.3607453,Haute Yoga,47.638106474620315,-122.35702394020903,Yoga Studio
996,North Queen Anne,47.6394805,-122.3607453,How To Cook A Wolf,47.63864924974856,-122.35693162837059,Italian Restaurant
997,North Queen Anne,47.6394805,-122.3607453,Wag 'N Wash,47.6366562772003,-122.35688237681268,Pet Store
998,North Queen Anne,47.6394805,-122.3607453,All The Best Pet Care,47.63797154690808,-122.35704808211017,Pet Store
999,North Queen Anne,47.6394805,-122.3607453,Emerald City Smoothie,47.63579686438965,-122.35710455012261,Smoothie Shop
1000,North Queen Anne,47.6394805,-122.3607453,Apollo Nails & Spa,47.63810565095272,-122.35685148327232,Nail Salon
1001,North Queen Anne,47.6394805,-122.3607453,Strawberry Moon Juice,47.639752,-122.356644,Juice Bar
1002,North Queen Anne,47.6394805,-122.3607453,Targy's Tavern,47.63781934037198,-122.36507407531747,Dive Bar
1003,North Queen Anne,47.6394805,-122.3607453,Hilltop Ale House,47.63808914939833,-122.35719044411464,Pub
1004,North Queen Anne,47.6394805,-122.3607453,Sela's Small Couture,47.6395968,-122.365459,Kids Store
1005,North Queen Anne,47.6394805,-122.3607453,Cupcake Royale,47.63717199481988,-122.35692103150056,Cupcake Shop
1006,North Queen Anne,47.6394805,-122.3607453,McCarthy & Schiering,47.63967943987676,-122.35738517585196,Wine Shop
1007,North Queen Anne,47.6394805,-122.3607453,Trader Joe's,47.63655526870181,-122.35690696264973,Grocery Store
1008,North Queen Anne,47.6394805,-122.3607453,Massage Envy - Queen Anne,47.6372938,-122.3573096,Spa
1009,North Queen Anne,47.6394805,-122.3607453,Yogalife Queen Anne,47.63842195066046,-122.35657335170501,Yoga Studio
1010,North Queen Anne,47.6394805,-122.3607453,Menchie's Frozen Yogurt,47.63720743413265,-122.35711682632795,Frozen Yogurt Shop
1011,North Queen Anne,47.6394805,-122.3607453,Orrapin Thai,47.63845325921243,-122.35656641557125,Thai Restaurant
1012,North Queen Anne,47.6394805,-122.3607453,Paragon Restaurant & Bar,47.637982194655415,-122.35710917271784,Music Venue
1013,North Queen Anne,47.6394805,-122.3607453,Queen Anne Cafe,47.637817834681655,-122.35714044523688,American Restaurant
1014,North Queen Anne,47.6394805,-122.3607453,Flame,47.63772560945104,-122.35714720938213,Burger Joint
1015,North Queen Anne,47.6394805,-122.3607453,Salon Joseph,47.639634511764534,-122.36525774269496,Cosmetics Shop
1016,North Queen Anne,47.6394805,-122.3607453,Malena's Taco Shop,47.639634660924685,-122.36595650195822,Mexican Restaurant
1017,East Queen Anne,47.6394805,-122.3607453,Storyville Coffee Company,47.63826801773996,-122.35684008457612,Coffee Shop
1018,East Queen Anne,47.6394805,-122.3607453,Inspire Seattle - Queen Anne,47.63896983963645,-122.3570160549486,Gym / Fitness Center
1019,East Queen Anne,47.6394805,-122.3607453,B&E Meats & Seafood,47.63968046901902,-122.35727402290574,Market
1020,East Queen Anne,47.6394805,-122.3607453,Homegrown,47.63847232907291,-122.35704759128633,Sandwich Place
1021,East Queen Anne,47.6394805,-122.3607453,Paper Source,47.63622026850187,-122.35691681516835,Paper / Office Supplies Store
1022,East Queen Anne,47.6394805,-122.3607453,Elliott Bay Pizza Company,47.63769475906448,-122.35707034311,Pizza Place
1023,East Queen Anne,47.6394805,-122.3607453,Eat Local,47.63974875017382,-122.3566927540522,Gourmet Shop
1024,East Queen Anne,47.6394805,-122.3607453,Fountainhead Gallery,47.639555,-122.366111,Art Gallery
1025,East Queen Anne,47.6394805,-122.3607453,Grappa,47.63844182164059,-122.35678580600771,Mediterranean Restaurant
1026,East Queen Anne,47.6394805,-122.3607453,Ken's Market,47.639630361615254,-122.36456810023742,Grocery Store
1027,East Queen Anne,47.6394805,-122.3607453,Big Howe,47.63569751139641,-122.36083243044827,Playground
1028,East Queen Anne,47.6394805,-122.3607453,Zeeks Pizza,47.63651,-122.35727,Pizza Place
1029,East Queen Anne,47.6394805,-122.3607453,Bartell Drugs,47.63689305358445,-122.35703034184759,Pharmacy
1030,East Queen Anne,47.6394805,-122.3607453,Damask Tattoo,47.63862571620436,-122.35670193344144,Cosmetics Shop
1031,East Queen Anne,47.6394805,-122.3607453,Rhinestone Rosie,47.637797,-122.365454,Jewelry Store
1032,East Queen Anne,47.6394805,-122.3607453,Blue Highway Games,47.6385637877917,-122.35713315112461,Toy / Game Store
1033,East Queen Anne,47.6394805,-122.3607453,S & L,47.639562150378694,-122.36477743016037,Bakery
1034,East Queen Anne,47.6394805,-122.3607453,West Queen Anne Playfield,47.63564027611314,-122.3606648846323,Baseball Field
1035,East Queen Anne,47.6394805,-122.3607453,Queen Anne Farmers Market,47.63706416359463,-122.35769168521229,Farmers Market
1036,East Queen Anne,47.6394805,-122.3607453,Eden Hill,47.638697920609744,-122.35703352909903,Restaurant
1037,East Queen Anne,47.6394805,-122.3607453,Bite Box,47.639493,-122.361345,Bistro
1038,East Queen Anne,47.6394805,-122.3607453,Macrina Bakery,47.63950905848707,-122.36573873955246,Bakery
1039,East Queen Anne,47.6394805,-122.3607453,Starbucks,47.63825,-122.357155,Coffee Shop
1040,East Queen Anne,47.6394805,-122.3607453,Ying Thai Kitchen,47.63903687480554,-122.35682961681684,Thai Restaurant
1041,East Queen Anne,47.6394805,-122.3607453,Evviva Woodfired Pizza,47.639293,-122.357176,Pizza Place
1042,East Queen Anne,47.6394805,-122.3607453,Caffe Ladro,47.638644015700386,-122.35709004316855,Café
1043,East Queen Anne,47.6394805,-122.3607453,Five Hooks Fish Grill,47.639523760575955,-122.35673141244357,Seafood Restaurant
1044,East Queen Anne,47.6394805,-122.3607453,Mezcaleria Oaxaca,47.63789916194294,-122.35722965903267,Mexican Restaurant
1045,East Queen Anne,47.6394805,-122.3607453,Bounty Kitchen,47.638345548668646,-122.35669142088564,Restaurant
1046,East Queen Anne,47.6394805,-122.3607453,Haute Yoga,47.638106474620315,-122.35702394020903,Yoga Studio
1047,East Queen Anne,47.6394805,-122.3607453,How To Cook A Wolf,47.63864924974856,-122.35693162837059,Italian Restaurant
1048,East Queen Anne,47.6394805,-122.3607453,Wag 'N Wash,47.6366562772003,-122.35688237681268,Pet Store
1049,East Queen Anne,47.6394805,-122.3607453,All The Best Pet Care,47.63797154690808,-122.35704808211017,Pet Store
1050,East Queen Anne,47.6394805,-122.3607453,Emerald City Smoothie,47.63579686438965,-122.35710455012261,Smoothie Shop
1051,East Queen Anne,47.6394805,-122.3607453,Apollo Nails & Spa,47.63810565095272,-122.35685148327232,Nail Salon
1052,East Queen Anne,47.6394805,-122.3607453,Strawberry Moon Juice,47.639752,-122.356644,Juice Bar
1053,East Queen Anne,47.6394805,-122.3607453,Targy's Tavern,47.63781934037198,-122.36507407531747,Dive Bar
1054,East Queen Anne,47.6394805,-122.3607453,Hilltop Ale House,47.63808914939833,-122.35719044411464,Pub
1055,East Queen Anne,47.6394805,-122.3607453,Sela's Small Couture,47.6395968,-122.365459,Kids Store
1056,East Queen Anne,47.6394805,-122.3607453,Cupcake Royale,47.63717199481988,-122.35692103150056,Cupcake Shop
1057,East Queen Anne,47.6394805,-122.3607453,McCarthy & Schiering,47.63967943987676,-122.35738517585196,Wine Shop
1058,East Queen Anne,47.6394805,-122.3607453,Trader Joe's,47.63655526870181,-122.35690696264973,Grocery Store
1059,East Queen Anne,47.6394805,-122.3607453,Massage Envy - Queen Anne,47.6372938,-122.3573096,Spa
1060,East Queen Anne,47.6394805,-122.3607453,Yogalife Queen Anne,47.63842195066046,-122.35657335170501,Yoga Studio
1061,East Queen Anne,47.6394805,-122.3607453,Menchie's Frozen Yogurt,47.63720743413265,-122.35711682632795,Frozen Yogurt Shop
1062,East Queen Anne,47.6394805,-122.3607453,Orrapin Thai,47.63845325921243,-122.35656641557125,Thai Restaurant
1063,East Queen Anne,47.6394805,-122.3607453,Paragon Restaurant & Bar,47.637982194655415,-122.35710917271784,Music Venue
1064,East Queen Anne,47.6394805,-122.3607453,Queen Anne Cafe,47.637817834681655,-122.35714044523688,American Restaurant
1065,East Queen Anne,47.6394805,-122.3607453,Flame,47.63772560945104,-122.35714720938213,Burger Joint
1066,East Queen Anne,47.6394805,-122.3607453,Salon Joseph,47.639634511764534,-122.36525774269496,Cosmetics Shop
1067,East Queen Anne,47.6394805,-122.3607453,Malena's Taco Shop,47.639634660924685,-122.36595650195822,Mexican Restaurant
1068,Lower Queen Anne,47.622338,-122.3557559,La Marzocco Cafe,47.6227316073658,-122.35532257285617,Coffee Shop
1069,Lower Queen Anne,47.622338,-122.3557559,Marion Oliver McCaw Hall,47.624238058061245,-122.35099057303688,Opera House
1070,Lower Queen Anne,47.622338,-122.3557559,Seattle Repertory Theatre,47.623948840596626,-122.35364631105159,Theater
1071,Lower Queen Anne,47.622338,-122.3557559,Seattle Opera,47.623949808127946,-122.3504198800131,Opera House
1072,Lower Queen Anne,47.622338,-122.3557559,Café Artemis,47.61973166084303,-122.36012063672462,Deli / Bodega
1073,Lower Queen Anne,47.622338,-122.3557559,Sugar Bakery & Coffeehouse,47.62333131324107,-122.35501401115835,Coffee Shop
1074,Lower Queen Anne,47.622338,-122.3557559,Myrtle Edwards Park,47.6191188961201,-122.35999927289357,Park
1075,Lower Queen Anne,47.622338,-122.3557559,SIFF Cinema at the Uptown,47.62350813794798,-122.35694415653123,Indie Movie Theater
1076,Lower Queen Anne,47.622338,-122.3557559,KEXP Studios,47.62273725267265,-122.35532920886175,Radio Station
1077,Lower Queen Anne,47.622338,-122.3557559,Nielsen's Pastries,47.6241485078944,-122.35940989198524,Coffee Shop
1078,Lower Queen Anne,47.622338,-122.3557559,Glass Gallery,47.62042692294574,-122.35012412942712,Arts & Crafts Store
1079,Lower Queen Anne,47.622338,-122.3557559,The Vera Project,47.62312947951945,-122.35374601971354,Art Gallery
1080,Lower Queen Anne,47.622338,-122.3557559,On the Boards,47.625817462424436,-122.35798161174186,Performing Arts Venue
1081,Lower Queen Anne,47.622338,-122.3557559,CorePower Yoga,47.6210855,-122.3605155,Yoga Studio
1082,Lower Queen Anne,47.622338,-122.3557559,Boat Street Kitchen,47.61842992424893,-122.35743804865922,French Restaurant
1083,Lower Queen Anne,47.622338,-122.3557559,Coba Viet Kitchen & Ale House,47.62417251491562,-122.3552424175114,Vietnamese Restaurant
1084,Lower Queen Anne,47.622338,-122.3557559,The Masonry,47.625349504082756,-122.35566063654409,Bar
1085,Lower Queen Anne,47.622338,-122.3557559,Panda Photo Lab,47.6242466,-122.354408,Camera Store
1086,Lower Queen Anne,47.622338,-122.3557559,Sal Y Limon,47.62466823038943,-122.35621581762906,Mexican Restaurant
1087,Lower Queen Anne,47.622338,-122.3557559,Teatro Zinzanni,47.62487597777729,-122.35189687958662,Theater
1088,Lower Queen Anne,47.622338,-122.3557559,Solo-Bar,47.62541646296296,-122.35200971274288,Bar
1089,Lower Queen Anne,47.622338,-122.3557559,Mural Amphitheatre,47.6204907020917,-122.35120289522064,Performing Arts Venue
1090,Lower Queen Anne,47.622338,-122.3557559,Dick's Drive-In,47.62341329317091,-122.35658897014089,Burger Joint
1091,Lower Queen Anne,47.622338,-122.3557559,Metropolitan Market,47.62474166417963,-122.35499191713085,Grocery Store
1092,Lower Queen Anne,47.622338,-122.3557559,Mud Bay,47.62393666996727,-122.35667018338512,Pet Store
1093,Lower Queen Anne,47.622338,-122.3557559,Sonic Bloom,47.62006087032991,-122.35022252014421,Sculpture Garden
1094,Lower Queen Anne,47.622338,-122.3557559,Boeing IMAX Theater,47.619684156766226,-122.35057905294852,Movie Theater
1095,Lower Queen Anne,47.622338,-122.3557559,Chihuly Garden and Glass,47.620534074711166,-122.35027685964039,Art Museum
1096,Lower Queen Anne,47.622338,-122.3557559,Queen Anne Beerhall,47.62078,-122.35969,German Restaurant
1097,Lower Queen Anne,47.622338,-122.3557559,Siff Cinema at the Film Center,47.62272360702447,-122.35251995991756,Indie Movie Theater
1098,Lower Queen Anne,47.622338,-122.3557559,Mecca Cafe,47.62411268072773,-122.35655375940856,Diner
1099,Lower Queen Anne,47.622338,-122.3557559,Soul Fitness Club,47.619188864767615,-122.35891225403668,Gym / Fitness Center
1100,Lower Queen Anne,47.622338,-122.3557559,Pagliacci Pizza,47.62450832172371,-122.35647143483189,Pizza Place
1101,Lower Queen Anne,47.622338,-122.3557559,KEXP Gathering Space,47.62278991604161,-122.35524783373941,Music Venue
1102,Lower Queen Anne,47.622338,-122.3557559,The Melting Pot,47.62467,-122.35654,Fondue Restaurant
1103,Lower Queen Anne,47.622338,-122.3557559,CrossFit Belltown,47.618324918785774,-122.35502833867473,Gym
1104,Lower Queen Anne,47.622338,-122.3557559,Urban Craft Uprising,47.62439966567399,-122.35140267921699,Arts & Crafts Store
1105,Lower Queen Anne,47.622338,-122.3557559,Skillet Counter,47.62128687020503,-122.35078769959625,American Restaurant
1106,Lower Queen Anne,47.622338,-122.3557559,Shiki Japanese Restaurant,47.62576223873566,-122.35706879879834,Japanese Restaurant
1107,Lower Queen Anne,47.622338,-122.3557559,Fat Cork,47.61962742331664,-122.35859988132934,Wine Shop
1108,Lower Queen Anne,47.622338,-122.3557559,Plaza Garibaldi,47.61941813095269,-122.35568717404945,Mexican Restaurant
1109,Lower Queen Anne,47.622338,-122.3557559,Espresso Elegance,47.61910787572463,-122.35892258994953,Coffee Shop
1110,Lower Queen Anne,47.622338,-122.3557559,The Golden Olive,47.62395102149524,-122.35674686691169,Mediterranean Restaurant
1111,Lower Queen Anne,47.622338,-122.3557559,Pacific Northwest Ballet,47.6239880142884,-122.35047540429281,Performing Arts Venue
1112,Lower Queen Anne,47.622338,-122.3557559,Lido Cafe,47.62179963966463,-122.3610474722397,Café
1113,Lower Queen Anne,47.622338,-122.3557559,International Fountain,47.622486065907275,-122.35232071726352,Fountain
1114,Lower Queen Anne,47.622338,-122.3557559,Toulouse Petit Kitchen & Lounge,47.624761147936056,-122.35682939985381,Cajun / Creole Restaurant
1115,Lower Queen Anne,47.622338,-122.3557559,The Sandwich Tree,47.618659365212395,-122.35696947266827,Sandwich Place
1116,Lower Queen Anne,47.622338,-122.3557559,Deli Espresso,47.618545794727574,-122.35852332212075,Deli / Bodega
1117,Lower Queen Anne,47.622338,-122.3557559,Stella Deli and Market,47.62109287107896,-122.35921978897821,Convenience Store
1118,Lower Queen Anne,47.622338,-122.3557559,Pung Kang,47.62383849242448,-122.35691970639346,Thai Restaurant
1119,Lower Queen Anne,47.622338,-122.3557559,Pantry by Plum,47.621220510479816,-122.35086001851899,Vegetarian / Vegan Restaurant
1120,Lower Queen Anne,47.622338,-122.3557559,Streamline Tavern,47.62549892453937,-122.35311328021992,Dive Bar
